e1,,exp2,,exp3,,exp4,,exp5-dilfac-2,,exp6,,exp7,,exp8,,exp9,,exp10 dil,,exp11-dil,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
993,0.393820724703243,993,0.429558169953878,993,0.29614513891532,993,0.334009611516632,993,0.22227921355896,993,0.34707956088201,993,0.175627099968072,993,0.53048088701374,993,0.351388596770683,993,0.137051679103186,993,0.0872391232616359
992,0.394506698206247,992,0.431491490069644,992,0.297043427254478,992,0.33441515171035,992,0.225444294928581,992,0.349129607816188,992,0.177864490767716,992,0.531061305419737,992,0.352824657222987,992,0.138458860692861,992,0.0881819610589663
991,0.395788199371135,991,0.435245761150757,991,0.299171379466248,991,0.335499035764656,991,0.229287858287112,991,0.352516494591655,991,0.180064130129233,991,0.530943102712175,991,0.354718514100644,991,0.140870051028393,991,0.0891587612158024
990,0.395858588885834,990,0.438257283377511,990,0.301538875304164,990,0.336948369688133,990,0.233561584331811,990,0.354880266806632,990,0.183468616390068,990,0.530804544518746,990,0.356142105407135,990,0.143067068981382,990,0.091374099937357
989,0.396907700417309,989,0.440692331859048,989,0.303554079629428,989,0.338374655578907,989,0.238067228404751,989,0.35880751184994,989,0.186252816986713,989,0.530652414335477,989,0.357349766951062,989,0.145297285430241,989,0.092493516403221
988,0.397513093622512,988,0.444819072344268,988,0.304111704240434,988,0.339343096999898,988,0.242235277684405,988,0.36156016484869,988,0.188627214129795,988,0.532585521929221,988,0.358931070212691,988,0.148579087203307,988,0.094379403970608
987,0.398748072127069,987,0.446634663330633,987,0.307264199193191,987,0.341361437166824,987,0.245743080909711,987,0.362995142129538,987,0.192472740694227,987,0.531097796948938,987,0.359852774122676,987,0.151249659070395,987,0.0967725091000146
986,0.399167403229575,986,0.451040356119915,986,0.307728150162288,986,0.342147690658484,986,0.250717957764803,986,0.36667778743743,986,0.195879366567361,986,0.53316540432923,986,0.362715811000953,986,0.154332812198944,986,0.0978749417275883
985,0.40088006127692,985,0.45394234641692,985,0.309936848383202,985,0.342689670504311,985,0.254041427179345,985,0.367307062456076,985,0.198586955103884,985,0.531362914214761,985,0.363874390921813,985,0.156004147121384,985,0.0994182082743086
984,0.401072211848422,984,0.457970415186667,984,0.312839535501244,984,0.345903500549568,984,0.260128282339628,984,0.37128306939832,984,0.202368079508212,984,0.532193882889115,984,0.364739895536451,984,0.158320389055539,984,0.10071278578254
983,0.401883883233104,983,0.461546451058966,983,0.314043448185942,983,0.347074668048304,983,0.264359204360281,983,0.374470863448577,983,0.204967093067163,983,0.531776394315499,983,0.367163252830881,983,0.161496231776103,983,0.102490448220711
982,0.402953495742383,982,0.464789099469457,982,0.316123315236931,982,0.34826683770771,982,0.269184921025818,982,0.377462646626448,982,0.208399091471968,982,0.530357575000449,982,0.369752772154355,982,0.164865594381468,982,0.105107674992766
981,0.404154005420015,981,0.468159320425886,981,0.317348929651261,981,0.349057839968782,981,0.274232365827335,981,0.381530206723115,981,0.211858806771816,981,0.531788460429102,981,0.371010644460969,981,0.167750590937942,981,0.107028466178613
980,0.403419473019996,980,0.470625367867055,980,0.319030282354338,980,0.35002199946467,980,0.278671850405227,980,0.38409640818164,980,0.215261266194397,980,0.530837015815909,980,0.37243791129933,980,0.16985300266423,980,0.10784315862674
979,0.403886738091139,979,0.473509368152648,979,0.320497579205632,979,0.351395602342053,979,0.28272003254354,979,0.386869792056812,979,0.217996904397479,979,0.531041873832412,979,0.373968254531753,979,0.172393779054163,979,0.109831012138998
978,0.404370466453125,978,0.476980703714451,978,0.322295214560076,978,0.352240791335403,978,0.28774330353509,978,0.390492887541873,978,0.221747702552223,978,0.530287089093502,978,0.375121426330825,978,0.175308151341454,978,0.111752162055014
977,0.404544455476633,977,0.48056129101018,977,0.323631754427916,977,0.354280552033894,977,0.293664569819513,977,0.392411219979119,977,0.225108893946152,977,0.529488711472826,977,0.377473573748447,977,0.178455519170955,977,0.113891221095587
976,0.404911022884256,976,0.483601481287438,976,0.326177600695623,976,0.35505899434229,976,0.298273982228011,976,0.395947509790998,976,0.228637914996131,976,0.528783411620635,976,0.378966658795987,976,0.181965150967586,976,0.115660889596456
975,0.404792075600215,975,0.486722605556005,975,0.328442008249018,975,0.355576129742754,975,0.30440389421518,975,0.399625987919594,975,0.233998471035914,975,0.526460500693809,975,0.380200535407076,975,0.185265482446679,975,0.117474946633065
974,0.405001488025326,974,0.491400186680688,974,0.329918957205779,974,0.358374507080992,974,0.310103526058751,974,0.401963628301426,974,0.237183536655999,974,0.528100388738816,974,0.381948138299292,974,0.188757363208632,974,0.119500325840136
973,0.405021352760455,973,0.493949365752729,973,0.332626601698363,973,0.359034752686914,973,0.31546412571609,973,0.404682724131801,973,0.241540580292554,973,0.525915910678781,973,0.383768722746926,973,0.191069481801023,973,0.121415182080433
972,0.404901980694529,972,0.496873235598989,972,0.333533304807911,972,0.360577498671699,972,0.321322266005236,972,0.40890876044743,972,0.244844967177677,972,0.52494437138687,972,0.384410979350611,972,0.194759619979991,972,0.123756598868372
971,0.407029709438732,971,0.500749532921991,971,0.335567980805725,971,0.361039366129218,971,0.327975538841595,971,0.411620133340777,971,0.249650932297864,971,0.524187118552646,971,0.387706520960052,971,0.199239078015505,971,0.126438360058619
970,0.405971381465539,970,0.504520473844812,970,0.338214591121617,970,0.363325503397505,970,0.333088983017431,970,0.415405205961821,970,0.253179746231545,970,0.521846587668616,970,0.389384545039908,970,0.201579749908377,970,0.12815989156453
969,0.405179316318552,969,0.507903346050122,969,0.339866073202488,969,0.364644492268492,969,0.338655439697799,969,0.418064087395064,969,0.257420868000252,969,0.521962727454574,969,0.390842750094505,969,0.205595002802602,969,0.130599384084177
968,0.406087520045709,968,0.510994292625407,968,0.342032485405161,968,0.366398214827971,968,0.34509306186504,968,0.421499214185595,968,0.262333842380967,968,0.519791778745154,968,0.392685869158906,968,0.20966286877821,968,0.132975334915675
967,0.405701676075895,967,0.514662599682374,967,0.343397876821629,967,0.36738227244691,967,0.35145836683812,967,0.423613844798925,967,0.267189706580123,967,0.518440169839582,967,0.394131355550123,967,0.213702673685119,967,0.1357106015521
966,0.406076343282513,966,0.519209234127261,966,0.345418678691801,966,0.369004806816048,966,0.357457582598326,966,0.427780416336937,966,0.270367572132076,966,0.517076108903852,966,0.395734336235998,966,0.216664338682781,966,0.137262510279109
965,0.406482815092631,965,0.523526921548557,965,0.347650443555832,965,0.370407901607538,965,0.363853420056879,965,0.430070325952421,965,0.276653819544704,965,0.515902574980555,965,0.397048822015283,965,0.221563174610654,965,0.139404481196332
964,0.406002926681971,964,0.526229965384753,964,0.348327333167668,964,0.372092681906229,964,0.37089609754268,964,0.433598096041883,964,0.281436791423326,964,0.513476772630888,964,0.398893684524063,964,0.225392182720902,964,0.14266148224662
963,0.404791155184412,963,0.530488790009762,963,0.351537016956465,963,0.371995527928327,963,0.377990642030733,963,0.436554035787651,963,0.286278180656271,963,0.511305928145373,963,0.400712125426049,963,0.229512143330875,963,0.146072726063258
962,0.406075387171583,962,0.533048526745728,962,0.35339301353882,962,0.373238615636191,962,0.386126768180328,962,0.44076496151961,962,0.29105442193352,962,0.510511973719526,962,0.402742287302788,962,0.233585386262506,962,0.148728138286508
961,0.404909773406829,961,0.538574406428377,961,0.356943767985069,961,0.374227835091699,961,0.390888496482693,961,0.442323494989458,961,0.295514951280299,961,0.508180696371901,961,0.404307680660565,961,0.238056032323168,961,0.150866293999649
960,0.405002671990698,960,0.541078632367771,960,0.358020940356439,960,0.375386397401898,960,0.399165586087261,960,0.44602195968671,960,0.301177985070347,960,0.505440495323278,960,0.405883778869625,960,0.240800074451906,960,0.152413885657653
959,0.404450143920434,959,0.545023147062731,959,0.359716685748004,959,0.376613610804633,959,0.40712878015253,959,0.450520227040907,959,0.307176157547726,959,0.50426996066278,959,0.408071610758951,959,0.247468007682606,959,0.156464663970418
958,0.403249504351193,958,0.546996310664406,958,0.361085615571821,958,0.377484902439208,958,0.413806620698388,958,0.452735778937919,958,0.31196738864848,958,0.5017782926539,958,0.410112025226268,958,0.250444389128892,958,0.15815567725478
957,0.403125018627241,957,0.552249259197925,957,0.362955853597102,957,0.379132867554867,957,0.421102578391464,957,0.456222611790792,957,0.317379570692626,957,0.500630977079258,957,0.411162123729782,957,0.255206651015835,957,0.163109749827767
956,0.401545896695682,956,0.556431986150439,956,0.365785037861656,956,0.379811497882821,956,0.430001831718666,956,0.45933849505659,956,0.323419954703147,956,0.498127844410554,956,0.413609592416868,956,0.259761948146888,956,0.164290532539681
955,0.401821945591513,955,0.559685071006904,955,0.369043707909117,955,0.381252867623791,955,0.436345743433778,955,0.462880841491021,955,0.329294255697114,955,0.494657668442262,955,0.415976512675128,955,0.265428069050371,955,0.167300215659292
954,0.400357087843834,954,0.56365234733165,954,0.371119015957608,954,0.38274480840262,954,0.445620025065634,954,0.464872668029568,954,0.33528198641833,954,0.491186283229829,954,0.416099845529963,954,0.270438446503463,954,0.170534146061537
953,0.400824846340583,953,0.567787174408173,953,0.372819541404171,953,0.383292282888745,953,0.452820804843462,953,0.46914183335683,953,0.340992072732629,953,0.49110836222534,953,0.418868209766416,953,0.27431531419522,953,0.173172248798119
952,0.400379019042531,952,0.571860365708466,952,0.374537942380653,952,0.384888868522027,952,0.461378283149618,952,0.472514822883792,952,0.348475114906138,952,0.487451655982002,952,0.420839276583752,952,0.279907926424511,952,0.176437077923982
951,0.399838350810247,951,0.575182494848682,951,0.37727769895537,951,0.385421762929287,951,0.470718063558586,951,0.475160270607817,951,0.354074795939796,951,0.484781719558566,951,0.422105760438719,951,0.28466953153273,951,0.179393669733825
950,0.399957834331657,950,0.577663600933232,950,0.378394878642423,950,0.386349264648703,950,0.478062815418379,950,0.47897207911633,950,0.35992018210963,950,0.48237370065677,950,0.424897478097157,950,0.290436625257721,950,0.182264805676653
949,0.398691020684053,949,0.583595047036073,949,0.382076525614214,949,0.388368336976662,949,0.486645560630849,949,0.482110853787806,949,0.366963566077114,949,0.479772833832246,949,0.426852445827908,949,0.295580950470687,949,0.186535041239478
948,0.397386460117769,948,0.587033177502776,948,0.38299712181151,948,0.388697960568556,948,0.495731817397665,948,0.486233576514206,948,0.373787573926812,948,0.476243585340242,948,0.427720911074045,948,0.301349053850402,948,0.189539878812142
947,0.396419407554848,947,0.590843748457799,947,0.386328251118844,947,0.390443016501317,947,0.505074522100481,947,0.490559341410835,947,0.380293142283032,947,0.474118558126022,947,0.429703906481211,947,0.306663203310654,947,0.193484254670489
946,0.394856244267128,946,0.594174614538257,946,0.38841654582583,946,0.39121064034794,946,0.513790871240285,946,0.493368002659242,946,0.386788607736035,946,0.47039851331527,946,0.431728208968815,946,0.313251731162866,946,0.196010853867784
945,0.39371230631871,945,0.598357609049396,945,0.389560439348618,945,0.392926433707828,945,0.52403365473683,945,0.496132712918174,945,0.39521851582354,945,0.467211777447442,945,0.433561882327329,945,0.318085773499755,945,0.200059355245315
944,0.392685421602167,944,0.603601021710857,944,0.393927727462535,944,0.394644055136009,944,0.532723546274701,944,0.500607327175109,944,0.401591022510745,944,0.464988082491819,944,0.43522055110595,944,0.324259554197047,944,0.204123337490377
943,0.392358955959677,943,0.606390566893247,943,0.394681050682887,943,0.394863890921214,943,0.543289645880115,943,0.504118912225934,943,0.409914370516993,943,0.460715497051907,943,0.437792840029544,943,0.33058689593083,943,0.208117891555093
942,0.391921316019404,942,0.611653945364238,942,0.398293392330193,942,0.396724191481046,942,0.552470477194078,942,0.507936191892622,942,0.417639152821311,942,0.457622051017451,942,0.439906074256099,942,0.337254512724322,942,0.211590990772769
941,0.390011877203096,941,0.614785253721284,941,0.399770757719012,941,0.397563880216926,941,0.56173293995405,941,0.511499421799175,941,0.426459358569636,941,0.453773601099317,941,0.441027372197981,941,0.344134396716936,941,0.215675353260382
940,0.387905955870135,940,0.619803059442773,940,0.403392308949983,940,0.40031657986216,940,0.573147185177646,940,0.515898499243199,940,0.435068863369444,940,0.45189119702379,940,0.444414359601445,940,0.350901942649713,940,0.220402779119681
939,0.387613425793177,939,0.624819992548864,939,0.405969173056583,939,0.401043727661832,939,0.583742583082681,939,0.519951292812606,939,0.443302541077973,939,0.448665296854035,939,0.4464816506044,939,0.357669607709351,939,0.224637778612969
938,0.385925473096491,938,0.627943677036277,938,0.407634266899932,938,0.402665114182389,938,0.594005044043155,938,0.523960597844389,938,0.450921497053587,938,0.445147392535407,938,0.448201473627203,938,0.363426594391164,938,0.228453503051773
937,0.384863686820873,937,0.632576878200335,937,0.410626128971191,937,0.403822119858664,937,0.604152832771095,937,0.526708089482626,937,0.459308567345956,937,0.442395107550323,937,0.449478664130332,937,0.370490636897162,937,0.232594433113137
936,0.383378166835229,936,0.6369404816253,936,0.412536232170497,936,0.405340102080869,936,0.614371994236922,936,0.531285051118768,936,0.467976824472537,936,0.43892956142614,936,0.45252677261741,936,0.37848611116565,936,0.237530231261731
935,0.381900766852826,935,0.641089621604688,935,0.415053674381391,935,0.405480237603592,935,0.625837179755973,935,0.535555736929681,935,0.476783522415182,935,0.434446310896578,935,0.454051651816264,935,0.385212058615723,935,0.241876585434049
934,0.380089128882222,934,0.644122845176126,934,0.418317436957165,934,0.408163134270852,934,0.63799537701116,934,0.539085087529437,934,0.485791559820901,934,0.431120237721602,934,0.456409525804428,934,0.393679110003235,934,0.247219666876944
933,0.378826244157851,933,0.649737089862257,933,0.421523469343714,933,0.409173359498342,933,0.648487219343917,933,0.542420225603913,933,0.496421642216508,933,0.427544176188139,933,0.45841563601759,933,0.400176409109159,933,0.250696609986195
932,0.376935600652892,932,0.652120800296076,932,0.423532323495071,932,0.410141509803774,932,0.660103890853368,932,0.547080874123813,932,0.504606878379367,932,0.42462987047148,932,0.462095866217071,932,0.408469114503614,932,0.256646311032617
931,0.37468194568245,931,0.65711811786309,931,0.427202032594847,931,0.411732381489846,931,0.67193664351779,931,0.552215193051599,931,0.514769296362715,931,0.420484172712794,931,0.463956896306842,931,0.416657912247269,931,0.262089399071221
930,0.373266250369841,930,0.663524117186191,930,0.429317413299164,930,0.413481766461786,930,0.683618607626392,930,0.555116122404972,930,0.52428579323151,930,0.416767685600013,930,0.465393692109531,930,0.424538697821708,930,0.267571182403559
929,0.372230203976837,929,0.666571050032274,929,0.432251301095143,929,0.415029373997115,929,0.694090439683468,929,0.559137169619137,929,0.534341096141562,929,0.411591616713102,929,0.467354656068213,929,0.432082129261063,929,0.272127022434875
928,0.368977926228824,928,0.672372409739581,928,0.435186775465567,928,0.416292572629447,928,0.70739834797334,928,0.563224910327137,928,0.543395381530052,928,0.407508848931816,928,0.468749772598901,928,0.440274072933963,928,0.278161674030213
927,0.367559975366566,927,0.674447167591756,927,0.437787200776736,927,0.416389795421848,927,0.719806333152437,927,0.56837935236738,927,0.554172090475093,927,0.405134276704106,927,0.472604156901431,927,0.448783976469039,927,0.283462406009144
926,0.365869000840895,926,0.678217178282658,926,0.439947953545113,926,0.418973550682867,926,0.732287760659373,926,0.571854618739216,926,0.56467893727606,926,0.40048927751425,926,0.473809020287948,926,0.458562829879788,926,0.288796924148483
925,0.363807981671123,925,0.682431353482589,925,0.444101059090499,925,0.419636541699103,925,0.74549333452066,925,0.575317853363613,925,0.57682736901593,925,0.397199680081315,925,0.476476112199282,925,0.465506636632633,925,0.293759663882454
924,0.362136560639442,924,0.68735572648771,924,0.446934294433226,924,0.421353472628924,924,0.756891406685811,924,0.579944883201754,924,0.587456128374551,924,0.391795026189258,924,0.478066901326318,924,0.476058784483464,924,0.300345902642456
923,0.358944380415066,923,0.691454439210713,923,0.449443178355074,923,0.423138799475043,923,0.770948421041235,923,0.5846791385658,923,0.597750155151544,923,0.388589673315676,923,0.480396239402965,923,0.485405000655527,923,0.305340910347067
922,0.357515421484963,922,0.695634810704049,922,0.452027729740503,922,0.424932942026608,922,0.78274205044574,922,0.589010063201894,922,0.610904016268663,922,0.384429391000425,922,0.482368394998967,922,0.495040011230923,922,0.311698665324545
921,0.355037301608466,921,0.700466257477337,921,0.455199822703636,921,0.42605616661673,921,0.795408147697994,921,0.59305624491011,921,0.621248788211891,921,0.379589657281197,921,0.483765744960854,921,0.503928306643597,921,0.31761934427926
